timestamp,func_id,func_name,color
1508190311.299765,4850,malloc_consolidate,grey
1508190311.300256,4570,intel_idle,grey
1508190311.300775,1390,_PyObject_GenericGetAttrWithDict,grey
1508190311.301770,4830,malloc,grey
1508190311.302765,6140,realloc,grey
1508190311.303256,4570,intel_idle,grey
1508190311.303775,1910,__memcpy_ssse3_back,grey
1508190311.304772,1250,[unknown],grey
1508190311.305768,1610,__d_lookup_rcu,grey
1508190311.306260,2980,clockevents_program_event,grey
1508190311.306778,600,PyOS_strtoul,grey
1508190311.307774,1250,[unknown],grey
1508190311.308770,1250,[unknown],grey
1508190311.309262,3440,enqueue_entity,grey
1508190311.309781,340,PyEval_EvalFrameEx,grey
1508190311.310777,120,PyCFunction_NewEx@plt,grey
1508190311.311786,1250,[unknown],grey
1508190311.312264,2690,_raw_spin_unlock_irqrestore,grey
1508190311.312794,990,PyThreadState_Swap,grey
1508190311.313789,1610,__d_lookup_rcu,grey
1508190311.314796,340,PyEval_EvalFrameEx,grey
1508190311.315264,6070,rcu_irq_exit,grey
1508190311.315803,1250,[unknown],grey
1508190311.316255,4570,intel_idle,grey
1508190311.316804,1250,[unknown],grey
1508190311.317796,1250,[unknown],grey
1508190311.318265,3110,cpuidle_idle_call,grey
1508190311.318802,1250,[unknown],grey
1508190311.319804,340,PyEval_EvalFrameEx,grey
1508190311.320813,340,PyEval_EvalFrameEx,grey
1508190311.321267,5620,perf_pmu_sched_task,grey
1508190311.321820,1250,[unknown],grey
1508190311.322816,1250,[unknown],grey
1508190311.323806,690,PyObject_GC_UnTrack,grey
1508190311.324267,2070,__schedule,grey
1508190311.324811,670,PyObject_Free,grey
1508190311.325811,340,PyEval_EvalFrameEx,grey
1508190311.326803,800,PyObject_Realloc,grey
1508190311.327264,4490,hrtimer_start_range_ns,grey
1508190311.327810,3220,do_dentry_open,grey
1508190311.328806,2790,atl1c_intr,grey
1508190311.329800,670,PyObject_Free,grey
1508190311.330264,6100,rcu_process_callbacks,grey
1508190311.330808,850,PySequence_Contains,grey
1508190311.331804,620,PyObject_Call,grey
1508190311.332799,340,PyEval_EvalFrameEx,grey
1508190311.333267,5620,perf_pmu_sched_task,grey
1508190311.333808,1030,PyTuple_New,grey
1508190311.334803,340,PyEval_EvalFrameEx,grey
1508190311.335799,1250,[unknown],grey
1508190311.336267,2070,__schedule,grey
1508190311.336808,1460,_PyType_Lookup,grey
1508190311.337282,4570,intel_idle,grey
1508190311.337804,1220,Py_VaBuildValue@plt,grey
1508190311.338799,1250,[unknown],grey
1508190311.339272,3610,finish_wait,grey
1508190311.339809,630,PyObject_CallFunction,grey
1508190311.340436,4570,intel_idle,grey
1508190311.340806,3360,dput,grey
1508190311.341803,1250,[unknown],grey
